,track_popularity,playlist_genre,playlist_subgenre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrical_subjectivity,lyrical_polarity,repeated_phrases,minutes,word_count,WPM_approx,artist_past_performance,correct
7046,19,2,10,0.585,0.77,-4.604,0.0396,0.0227,5.6e-06,0.0692,0.393,122.987,231453,0.5416666666666667,0.17071428571428576,4,3.85755,219,56.771785200451056,1,False
5902,18,2,3,0.599,0.667,-4.267,0.0367,0.0533,0.0,0.134,0.8170000000000001,80.984,288877,0.5961710511710512,0.12698287823287824,6,4.814616666666667,835,173.43021424343232,1,False
6063,11,5,0,0.44,0.498,-9.788,0.0264,0.229,0.0,0.173,0.157,77.368,305067,0.4313131313131313,-0.16070707070707074,2,5.08445,374,73.55761193442751,0,False
3475,0,0,18,0.438,0.617,-8.963,0.0467,0.0767,1.66e-05,0.219,0.392,119.854,229990,0.5272321428571428,-0.14092261904761902,0,3.8331666666666666,235,61.30701334840645,0,False
3172,29,3,13,0.778,0.496,-8.516,0.103,0.0725,2.8000000000000013e-05,0.209,0.374,116.983,203453,0.4494047619047619,0.14226190476190476,1,3.390883333333333,439,129.46479039385017,1,False
4618,32,1,11,0.7070000000000001,0.932,-7.5379999999999985,0.0511,0.0117,0.0157,0.384,0.835,114.658,338227,0.616751700680272,0.06947278911564628,0,5.6371166666666666,311,55.17004851771148,0,False
3443,42,2,5,0.765,0.6940000000000001,-7.0360000000000005,0.35200000000000004,0.0563,0.0,0.374,0.394,91.992,168931,0.546969696969697,0.028787878787878782,0,2.8155166666666664,327,116.14209351747164,0,False
3337,3,2,3,0.674,0.772,-9.69,0.0659,0.00352,0.8,0.256,0.762,136.969,218493,0.5,0.5,0,3.64155,102,28.0100506652387,0,False
7086,55,0,1,0.534,0.667,-3.91,0.0336,0.0233,7.299999999999999e-06,0.261,0.215,136.043,230773,0.5197916666666667,0.16860119047619046,1,3.846216666666667,292,75.91875999358678,0,False
344,52,2,17,0.547,0.948,-3.256,0.0693,0.0302,5.260000000000001e-05,0.335,0.892,168.98,153995,0.5232142857142856,0.2553571428571429,3,2.566583333333333,349,135.9784408584694,0,False
4253,21,2,3,0.759,0.8220000000000001,-7.268,0.0367,0.00136,0.0167,0.131,0.94,124.713,240933,0.8545454545454546,0.6227272727272727,0,4.01555,171,42.58445293919886,0,False
5023,67,5,15,0.546,0.669,-10.806,0.103,0.495,0.735,0.25,0.337,75.14399999999998,180846,0.4621212121212121,0.06325757575757572,0,3.0141,104,34.50449553763976,0,False
6901,40,0,18,0.335,0.722,-6.316,0.0306,0.007640000000000002,0.16,0.114,0.04,122.985,370848,0.4816666666666667,0.0,3,6.1808,307,49.669945638105105,0,False
6844,38,3,14,0.769,0.534,-6.096,0.0468,0.522,0.0,0.057,0.895,81.729,304360,0.5338541666666666,0.0098800505050505,3,5.072666666666667,395,77.86831383887501,2,False
5441,60,5,15,0.59,0.851,-11.754,0.0297,0.0174,0.0975,0.154,0.968,146.213,218307,0.4484975961538463,0.08491586538461543,0,3.63845,192,52.769723371215754,0,False
7307,0,3,14,0.706,0.8859999999999999,-6.335,0.0463,0.0797,2.07e-05,0.0509,0.914,108.353,291467,0.5685463659147871,0.2195593149540518,4,4.857783333333333,341,70.19662603313583,11,False
3688,62,2,17,0.562,0.964,-2.991,0.07200000000000001,0.000539,1.57e-06,0.579,0.41,138.063,244960,0.2674897119341564,0.09130658436213993,1,4.082666666666666,467,114.38602220770737,2,False
947,28,4,20,0.8190000000000001,0.611,-6.287000000000001,0.114,0.3,0.000199,0.108,0.894,173.926,287093,0.33093692022263443,0.0733882189239332,0,4.784883333333333,310,64.78736855304727,0,False
5993,0,3,13,0.8170000000000001,0.586,-7.72,0.0333,0.159,0.0,0.096,0.777,131.998,251173,0.4232142857142857,0.2734375,4,4.186216666666667,499,119.20071026742524,0,False
4236,43,4,20,0.435,0.7120000000000001,-5.566,0.14400000000000002,0.0383,0.0,0.109,0.445,125.789,267147,0.16127036919719845,0.004898725935311297,13,4.45245,1434,322.06987164370184,1,False
4258,60,5,0,0.68,0.53,-13.105,0.0889,0.417,0.011,0.0559,0.35200000000000004,124.551,266013,0.3272727272727273,-0.10454545454545457,0,4.43355,171,38.56954359373414,0,False
6745,20,1,11,0.8390000000000001,0.913,-5.329,0.166,0.264,0.0,0.0559,0.956,115.585,243280,0.4663641913641917,0.17144799644799644,4,4.054666666666667,675,166.47484380138113,0,False
5418,68,3,13,0.913,0.603,-4.892,0.226,0.0272,0.000503,0.16699999999999998,0.4970000000000001,123.061,234093,0.6491379310344829,0.12711598746081504,0,3.90155,312,79.96821775960836,0,False
4906,52,2,10,0.594,0.774,-4.427,0.0387,0.0229,0.0,0.118,0.621,105.009,197507,0.4461111111111111,0.1653872053872054,0,3.291783333333333,265,80.50347582617324,1,False
6953,56,3,23,0.387,0.133,-15.633,0.0474,0.947,0.0591,0.107,0.0498,124.397,79200,0.4148148148148148,0.3055555555555556,0,1.32,73,55.3030303030303,6,False
5995,73,1,11,0.607,0.536,-7.306,0.0305,0.386,0.0,0.102,0.434,147.986,224853,0.4743464052287583,-0.1218508615567439,0,3.74755,261,69.64550172779549,0,False
151,40,3,14,0.8059999999999999,0.552,-6.4110000000000005,0.112,0.0269,0.000684,0.1,0.8,94.04,308907,0.7151556776556777,-0.12394688644688645,0,5.14845,314,60.989229768182646,0,False
915,1,3,13,0.747,0.732,-8.232999999999999,0.119,0.0905,0.0,0.0552,0.782,82.101,224467,0.4521115921115923,-0.03760461760461761,0,3.741116666666666,604,161.44912169717597,0,False
1305,46,1,22,0.7509999999999999,0.716,-4.85,0.248,0.362,2.13e-05,0.0567,0.731,106.09,219787,0.5348214285714284,0.3919642857142857,0,3.663116666666667,227,61.96908825362738,0,False
5269,65,2,10,0.652,0.833,-4.898,0.0392,0.00191,0.000536,0.122,0.231,116.043,245240,0.2856280193236715,0.10966183574879224,2,4.0873333333333335,441,107.89430761702822,0,False
2741,56,1,22,0.535,0.78,-6.007999999999999,0.113,0.159,0.0007610000000000001,0.13699999999999998,0.622,179.96400000000003,226667,0.625,0.05625,0,3.777783333333333,169,44.735228330546576,2,False
2577,27,3,13,0.691,0.457,-9.652,0.0485,0.195,0.0,0.192,0.255,144.372,287600,0.6005396825396825,0.10888311688311687,0,4.793333333333333,242,50.486787204450636,0,False
471,6,3,14,0.838,0.705,-6.131,0.29,0.195,0.0,0.336,0.8370000000000001,96.643,245093,0.4723475355054301,0.039120053922685485,4,4.084883333333333,661,161.8161269395699,0,False
896,21,2,3,0.66,0.857,-5.2189999999999985,0.321,0.16699999999999998,1.36e-05,0.119,0.233,130.069,225160,0.20059523809523808,0.0630952380952381,0,3.752666666666667,234,62.35565819861432,0,False
3916,71,0,16,0.61,0.926,-4.843,0.0479,0.031,0.0012,0.0821,0.861,172.638,200400,0.582254782254782,-0.030986605986606,0,3.34,389,116.46706586826349,1,False
292,68,2,3,0.6509999999999999,0.617,-6.077000000000001,0.0309,0.179,0.0,0.113,0.591,121.977,167912,0.4600574712643679,0.17368077324973874,0,2.7985333333333333,259,92.54847777407213,0,False
3590,69,2,10,0.698,0.516,-8.472000000000001,0.0331,0.454,0.0,0.0922,0.516,101.979,172907,0.6586700336700336,0.4488047138047141,4,2.8817833333333334,338,117.28848456106462,2,False
5154,79,2,17,0.394,0.858,-2.8680000000000003,0.0729,0.00359,0.0,0.102,0.56,176.044,228360,0.4968253968253969,-0.07301587301587302,2,3.806,656,172.3594324750394,2,False
2042,56,1,12,0.632,0.378,-11.462,0.0306,0.884,2.63e-05,0.11,0.34700000000000003,125.128,209680,0.4775,0.25,0,3.494666666666667,250,71.53758107592522,2,False
3685,71,4,8,0.7559999999999999,0.747,-5.407,0.046,0.0048,0.00536,0.588,0.0687,134.935,200947,0.4575520833333333,-0.08558238636363641,0,3.3491166666666667,684,204.2329569488472,19,False
5422,67,5,7,0.217,0.92,-4.479,0.0628,2.860000000000001e-05,0.0,0.102,0.376,167.169,246040,0.6074074074074074,0.07037037037037036,1,4.100666666666666,216,52.67436189237523,1,False
2473,63,2,10,0.586,0.83,-5.375,0.0416,0.00823,0.0028,0.348,0.486,120.017,223082,0.3916666666666666,-0.11510416666666667,0,3.7180333333333335,282,75.84654969921374,0,False
3245,50,2,10,0.475,0.8809999999999999,-3.207,0.0573,0.0103,2.54e-06,0.07400000000000001,0.426,140.912,235334,0.5202380952380953,0.17500000000000002,2,3.922233333333333,242,61.69954192764327,0,False
3047,66,1,22,0.7020000000000001,0.794,-5.9129999999999985,0.0562,0.00715,4.56e-05,0.11,0.37,103.972,162081,0.7466666666666666,0.2109999999999999,2,2.70135,684,253.20672996834915,7,False
5871,33,5,2,0.44,0.848,-5.6,0.0313,0.00515,0.465,0.0725,0.269,90.027,269933,0.3430996472663139,-0.043033509700176366,0,4.498883333333334,146,32.4524974715948,8,False
3979,70,3,9,0.708,0.6609999999999999,-6.5429999999999975,0.0546,0.0396,0.000244,0.113,0.317,102.046,211784,0.5842731829573937,0.3426065162907268,11,3.529733333333333,884,250.44384844936351,8,False
5259,51,2,5,0.7140000000000001,0.715,-9.965,0.0387,0.345,0.0056700000000000006,0.927,0.841,111.036,152267,0.4253968253968253,0.4555555555555556,2,2.537783333333333,201,79.20297897771677,0,False
4666,5,3,13,0.7929999999999999,0.449,-9.243,0.136,0.415,2.02e-06,0.0642,0.46,109.982,228000,0.6395061728395061,0.30000000000000004,0,3.8,184,48.42105263157895,0,False
